name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,country,linkedin
Salesdorado,https://www.eu-startups.com/directory/salesdorado-2/,France,Salesdorado is the leading source of information about b2b sales in France,,Paris,"b2b, marketing, ventes, commerciaux",No funding announced yet,2019,https://salesdorado.com,,FR,
iconoClass,https://www.eu-startups.com/directory/iconoclass/,France,"iconoClass is one of the first schools dedicated to all business development careers. Created by and for salespeople, iconoClass delivers a four-month intensive training programme that emphasizes practice-based learning from professionals.",,Paris,"Education, Business, Learning, Training",No funding announced yet,2019,https://www.iconoclass.eu/,,FR,
Koinju,https://www.eu-startups.com/directory/koinju/,France,"Koinju aims to be the most complete data processing platform from the blockchain industry. From crypto market data to digitized and distributed assets data, Koinju aims to overcome the valuation processes and analyze the entire crypto-economic data. Koinju is an analytics engine making all blockchain and crypto data actionable and user friendly. We provide institutional-level valuation solutions for performance monitoring, reporting and reconciliation.",,Toulouse,"FinTech, IT Services, IT Consulting",No funding announced yet,2019,https://koinju.io,,FR,
Komin.io,https://www.eu-startups.com/directory/komin-io/,France,"Komin.io a software company that provides a solution to facilitate the offboarding process within companies. The user can be an intern, a full-time employee or a freelance whose contract is about to end. 4 to 6 weeks before he/she leaves, the user starts using the platform to gather the content with added value he/she thinks would be useful for his/her successor to ramp-up his/her skills. What do companies have to benefit ? 1. The manager saves time on both offbording and onboarding processes, respectively for the alumni and the new comer (around 1 day / each) 2. The leaving employee is offered a way to promote his added value and let his/her mark in the company. Among the Gen Z connected communicators, the Employer Brand Awareness is reinforced 3. The new comer has access to a custom onbording process for his/her job with tips and shared experience, that allows him/her to be fully operationnal 2x faster.",,Boulogne-billancourt,"SaaS, Software, Internet Publishing",No funding announced yet,2019,https://www.komin.io/,,FR,
KRUSTTY,https://www.eu-startups.com/directory/krustty/,France,"Marketplace of dishes from different restaurants. Retail food delivery is a courier service in which a restaurant, store, or independent food-delivery company delivers food to a customer.",,Paris,"Food Delivery, Mobile Apps, Restaurants, Travel",No funding announced yet,2019,https://krustty.com,,FR,
LE ROUGE FRANCAIS,https://www.eu-startups.com/directory/le-rouge-francais/,France,"LE ROUGE FRANÇAIS sublimates women with make-up using plant pigments with incredible biological properties. Our formulas are developed in FRANCE with vegan and certified products. 2019 COSM'ETHIQUE winner for our innovations in biobased and refillable formulation and packaging.The only expertise of its kind in the world that offers you the first alternative to chemical, non‑renewable pigments: plant‑based colour.",,Clamart,Cosmetics,No funding announced yet,2019,https://www.lerougefrancais.com/,,FR,
Kairntech,https://www.eu-startups.com/directory/kairntech/,France,"Kairntech is a platform to help analysts analyze documents by creating custom datasets and AI models without programming. The company was founded in 2019 and is based in Meylan, Auvergne-Rhone-Alpes. Low-Code AI Platform for Information Professional & Analyst to automate text analysis and make better informed decision. Being an Analyst or an Information Professional you have unique domain expertise that can be transformed into value! How? By building AI assistants saving you time and efforts. No code required.",,Meylan,"Artificial Intelligence, Machine Learning, Software",No funding announced yet,2019,https://www.kairntech.com/,,FR,
Kamix,https://www.eu-startups.com/directory/kamix/,France,Kamix operates a dematerialized financial platform providing commission-free money transfer services between europe and cameroon. A mobile money tool developed by the company enables users to sell bitcoins through mobile money and bank deposit and also communicate with contacts through an instant messenger that allows users to access money transfer services in a simplified manner. The 1st solution to send money to Africa with 0% fees. Currently available for Cameroon. Kamix is a Digital Assets Service Provider (DASP) registered in France with the Financial Markets Authority under registration number E2021-018,,Courbevoie,"Financial Services, FinTech, Mobile Payments, Transaction Processing",No funding announced yet,2019,https://kamix.fr/,,FR,
KAI Production,https://www.eu-startups.com/directory/kai-production/,France,"KAI Production is a digital communication agency and our goal is to help you improve your communication online with your customers and employees, increase your conversion rate and enhance your brand image. We work with companies of all sizes: start-ups, and SMEs and big corporations in different industries: consultancy, pharmaceutical, industrial, telecommunications, logistics, new technologies, etc. With KAI Production, you don't have to worry about anything, we do full project management: writing the script and the scenario, designing the storyboard and recording the voice-over & sound universe. Our job is to bring your ideas to life. During the production phase of your projects, we offer you unlimited revisions. In addition to video production, we offer other services such as the creation of websites, logos, brochures, flyers in digital and printed format. Visit our website and contact us to get more information at: https://www.kai-production.com/",,Toulon,"Advertising, Marketing, Social Media, Web Design",No funding announced yet,2019,https://www.kai-production.com/,,FR,
Master Your French,https://www.eu-startups.com/directory/master-your-french-2/,France,Master Your French mission is to help French language learners to become more confident French speakers and to improve their pronunciation. Master Your French provides various online French courses and coaching programs.,,Dijon,"Education, Language Learning",No funding announced yet,2019,https://www.masteryourfrench.com/,,FR,
Juakali.io,https://www.eu-startups.com/directory/juakali-io/,France,"Juakali is a SaaS technology provider enabling Financial Inclusion. Our mission is to empower Financial Services Providers (FSPs) serving the 3 Bn underbanked with advanced technologies that simplify daily operations & customer interactions, at a fraction of the cost of existing solutions. 

Juakali is a pure player addressing productivity issues of microfinance institutions and banks. We bring tier-1 bank technology to the developing markets, focusing on business process management and orchestration. Our solution, delivered as a service, aims at streamlining and digitizing data collection and automating core business processes.

Juakali offers a powerful tool making your operations faster, better and safer. With it, you can simply design your workflows, decide the data you wish to collect at each step and the enforce the validation rules necessary to automate your business. Our solution can be integrated with your existing ecosystem thanks to a highly flexible software architecture.",,Paris,"Cloud Data Services, Financial Services, FinTech, Information Technology",No funding announced yet,2019,https://juakali.io,,FR,
Iroko,https://www.eu-startups.com/directory/iroko/,France,"Iroko is the Simple, Transparent, and Socially Responsible real estate savings solution. Iroko is a savings Fintech, approved as a management company with the Autorité des Marchés Financiers (AMF) under number GP 20000014. Iroko ZEN is Iroko's first investment fund in the form of a company Civile de Placement Immobilier (SCPI) open to the general public since November 2020. Iroko ZEN is a digital SCPI with no subscription fees. Put your savings to work! Iroko is a management company that provides innovative, responsible and efficient real estate savings solutions. In 2020, she launched the SCPI Iroko ZEN.",,Paris,"Internet, Real Estate, Investment Banking",Between €2.5 million-5 million,2019,https://iroko.eu/,,FR,
izipoint,https://www.eu-startups.com/directory/izipoint/,France,"We are a company specializing at technology of sales without sellers. We manufacture stand-alone micro markets, transform ordinary stores into stores without sellers. Possibility to make purchases without cashiers. Communication with your customers, to consider their preferences. Launch and promote your sales. Marketing promotions, assortment and inventory management, expiration dates, mobile push mailings. A compact control unit that can be easily installed in any commercial equipment or room to turn it into a micromarket. A team of developers and consultants who will ensure the operation of micromarkets 24/7. Minimize theft and purchases without paying.",,Paris,"Apps, Retail, Retail Technology, Sales",No funding announced yet,2019,https://izipoint.io/,,FR,
IZISPIK,https://www.eu-startups.com/directory/izispik/,France,"IZISPIK is a remote language course platform, via videoconference (video call as on Skype or WhatsApp), which offers online lessons (cheap and quality) of English, German, Spanish and many languages common. which has developed a platform of foreign language courses in order to put teachers in contact with French or foreign students. Our teachers are passionate about teaching languages â€‹â€‹and do their best to meet the needs of their students.",,Clermont-ferrand,"Apps, Developer Platform, Language Learning, Video Conferencing",No funding announced yet,2019,https://izispik.com/fr,,FR,
Interactiva Studios,https://www.eu-startups.com/directory/interactiva-studios/,France,"Intriactiva, a startup in the tech industry, is dedicated to improving the way knowledge is conveyed through interactive media and CGI. While each and every one of us shares a passion for a specific area of art or technology, our strongest belief comes from the marriage of both for the benefit of humanity. We are a passionate team of students from various backgrounds from the University of Massachusetts Amherst. While each and every one of us share a passion for a specific area of art or technology, our strongest belief comes from the marriage of both for the benefit of humanity. We believe in a future where knowledge is conveyed using immersive experiences fueled by innovative technologies. Contact us at [email protected] for any inquiries.",,Maussane,"Art, Media and Entertainment, Software, Web Development",No funding announced yet,2019,https://interactiva-studios.com,,FR,
Intimately,https://www.eu-startups.com/directory/intimately/,France,"Intimately specializes in providing disabled women with e-tailer adaptive undergarments. At Liberare, we believe everyone deserves to feel confident and beautiful in clothing that supports our diverse bodies. Since traditional bras and underwear can be difficult for many women to put on, we set out to create a line of intimates that’s both fashionable and functional. 

​From your body to the clothes you wear, we're here to help you feel liberated in garments that meet their needs, empowered in the skin they’re in, and included in the fashion industry.",,Paris,"E-Commerce, Fashion, Women's",Between €500K-€ 1 million,2019,https://www.intimately.co/,,FR,
Home Biosciences,https://www.eu-startups.com/directory/home-biosciences/,France,"Home Biosciences is a European venture builder dedicated to biotech. Home Biosciences unlocks scientific and technological breakthroughs to generate life changing medicines for patients, by pushing limits in expertise, model and funding.Home Biosciences is a new breed of biotech, leveraging an asset-centric operating model. 
Home Biosciences is the partner of choice for academics and scientists to transform their ideas into life changing therapies for patients. Every step f the way, Home Biosciences works together with leading scientific teams to build and grow sustainable businesses, by assembling the right expertise and structure.",,Paris,"Biotechnology, Medical, Funding",Between €10 million-€25 million,2019,https://homebiosciences.com/,,FR,
Homo Ludens,https://www.eu-startups.com/directory/homo-ludens/,France,"Homo Ludens is an independent game studio built for all actors in the video game industry. Homo Ludens was founded in 2019 and was headquartered in France. Create quality games that respect the time invested in them by our players. An ambitious social policy inside the company, based on a diversity of profiles and strong employee ownership. Foster a community based on transparency and discussion around our games.

Furthermore, Homo Ludens is deeply attached to the values of diversity in the games industry. We are conscious that some candidates might not apply for fear of not fitting in the stereotype of the industry member. Please don't hesitate and know that will give extra attention to your application if that's the case.""",,Paris,"Gaming, Online Games, Video Games",No funding announced yet,2019,https://homoludens.games/,,FR,
Mokacare,https://www.eu-startups.com/directory/mokacare/,France,"We help your teams and managers build a mentally healthy organisation through group sessions led by moka practitioners. These sessions are an opportunity to raise awareness on mental health issues, and provide concrete tools and solutions for your teams. These sessions address a wide array of topics, ranging from work-life balance, to parenting, to stress management, and so on. Whenever they wish to, your teams can also access self-care programs online, to explore mental health topics at their own pace, as well as discover new practices such a meditation, breathing exercices, etc.",,Paris,"Health Care, Wellness",Between €1 million-€ 2.5 million,2019,https://www.moka.care/,,FR,
Money Walkie,https://www.eu-startups.com/directory/money-walkie/,France,"A Walkie is a contactless wallet for kids , managed and topped up from your dedicated Money Walkie app. Equipped with his Walkie, your child will be able to make his small purchases within the limit that you set for him , at all your local merchants: bakery, grocery store, newsagent, cinema, etc. equipped with a contactless payment terminal. It allows your child to gently acquire autonomy and develop good consumer habits .",,Paris,Paris,Between €1 million-€ 2.5 million,2019,https://moneywalkie.com/,,FR,
Moonshot Labs,https://www.eu-startups.com/directory/moonshot-labs/,France,Moonshot Labs provide hands-on support and expertise in creating companies for early startups and corporate innovators. The firm co-incubate with entrepreneurs to build high-quality products and also provide startup immersions for large enterprise and research labs.,,Grenoble,"Business Development, Internet, Social Entrepreneurship",No funding announced yet,2019,https://moonshotlabs.com,,FR,
Heck Yeah,https://www.eu-startups.com/directory/heck-yeah/,France,"Heck Yeah helps clients work one-on-one with personal trainers from anywhere in the world. Train Smart. Heck Yeah helps our customers work one-on-one with badass personal trainers from anywhere. The idea for Heck Yeah was born when our founder was trying to workout from his home-office, juggling between youtube workouts, instagram accounts and recommended daily workout plans, trying to figure out what workouts he should be doing and how on earth to fit this into a busy work schedule!",,Marseille,"Fitness, Internet, Mobile Apps, Training",No funding announced yet,2019,https://www.heckyeah.io/,,FR,
MUSICDATAK,https://www.eu-startups.com/directory/musicdatak/,France,"MusicDatak is a cutting-edge SaaS company revolutionizing the radio industry with its advanced data-driven analytics and predictive insights. Specializing in music research, MusicDatak offers a suite of products tailored for radio stations, harnessing the power of algorithms used by top music streaming platforms and combining them with proprietary algorithms designed specifically for radio broadcasting.

This unique dual-algorithm approach enables MusicDatak to provide highly accurate and relevant predictive analytics, helping radio stations identify potential hits, understand audience preferences, and optimize their playlists for maximum listener engagement. The company's commitment to client-centric innovation ensures that its tools are both practical and innovative, continuously refined based on real-world feedback.

By eliminating human bias and leveraging machine learning, MusicDatak offers objective and effective recommendations, transforming how radio stations curate content and define success in a rapidly evolving digital landscape.",,"Sarthe, Le Mans","B2B, Radio Station, Research, Music Streaming, Database",No funding announced yet,2019,https://musicdatak.com,,FR,
Gradient Denervation Technologies,https://www.eu-startups.com/directory/gradient-denervation-technologies/,France,"Gradient Denervation Technologies develops a medical device for a transvascular treatment of pulmonary hypertension, based on prior research and intellectual property developed at Stanford University. A solution for patients suffering from heart failure with pulmonary hypertension. Transforming the treatment of pulmonary hypertension.  The therapeutic approach developed by Gradient Denervation Technologies aims at reducing pulmonary vascular resistance and improving cardiovascular hemodynamics.",,Paris,"Biotechnology, Medical Device, Medical Equipment Manufacturing",No funding announced yet,2019,http://www.gradientdenervation.com/,,FR,
NomadHer,https://www.eu-startups.com/directory/nomadher/,France,"""Empowering Women Through Travel!"" Have you ever heard of the question ""Isn't it dangerous for a woman to travel alone?"" or are you afraid to take the first step towards solo travel even if you want it so badly? 74% of women dream of traveling alone and 90% of women say they were able to develop independence and confidence after traveling alone. Yet 80% of women are still hesitant to travel alone because of 'safety', 'cost' and 'loneliness'. NomadHer believes that traveling with adventures and challenges makes people grow. We hope that more women will gain independence, self confidence and learn who they really are through solo traveling. That's why there's NomadHer, a global female globetrottersâ€™ application. NomadHer has the following features: # GLOBAL FEMALE GLOBETROTTERS' COMMUNITY - Feel free to talk to female travelers all over the world about your past travel stories, worries about solo traveling, recommendations and tips! # CHAT WITH OTHER FEMALE TRAVELERS AROUND YOU - You can easily connect with other female travelers or local women around you through our messenger. Make friends with other fellow female travelers while traveling alone! # LOOK FOR ACCOMMODATION RUN BY FEMALE HOSTS - You can book a safe accommodation run by a female host! You can also become a host yourself and welcome other female travelers to your home. # VARIOUS EVENTS FOR FEMALE TRAVELERS - You can participate in a variety of events, including workshops, festivals, online picnics and more! NomadHer is a privacy-focused group where women can honestly share their stories. In NomadHer supporting each other with mutual respect is a priority rule. We thoroughly manage the registration and protect your personal information.",,Paris,"Hospitality, Tourism, Travel",No funding announced yet,2019,https://www.nomadher.com,,FR,
Gest and Loc,https://www.eu-startups.com/directory/gest-and-loc/,France,"Gest and Loc offers property management outsourcing solutions for real estate professionals. Gest and Loc takes care of the restrictions associated with the rental of property that their clients do not want to, or can not, manage.  Without financial commitment or obligation of result, collect recurring income thanks to our partnership. OUR SERVICES: • RENTAL: Analysis of file, Solvency, GLI, Inventory… • DAY-TO-DAY MANAGEMENT: Receipts, Collections, CAF, Works, Litigation. We work on the areas of expertise you want, all our services are optional! Without commitment, you can also contact us for a given period, in the event of leave or long-term absence of an employee, for example. YOUR FINANCIAL GAINS: • RENTAL FEES • RECURRING MONTHLY INCOME as a percentage of the rent charged.",,Le Puget-sur-argens,"Outsourcing, Property Management, Real Estate",Between €500K-€ 1 million,2019,https://www.gestandloc.com/,,FR,
Novity,https://www.eu-startups.com/directory/novity/,France,"Novity is a French ESN specialized in building development teams in Madagascar and Mauritius. Novity helps its customers build their distributed tech organization and makes it easy for them to find the skills they need to innovate and develop their products. Our consultants are dedicated to you. They integrate with your agile teams, communicate directly with you and adapt to your organization. Enthusiastic, competent and perfectly French-speaking, they concretize and accelerate your projects for a very optimized cost.",,Paris,"Android, Information Technology, iOS",No funding announced yet,2019,http://www.novity.io,,FR,
Frst,https://www.eu-startups.com/directory/frst/,France,"Frst is a Seed-focused fund created in 2019 by the team previously operating Otium Venture, to support a new generation of French entrepreneurs with global ambitions. The firm is headquartered in Paris, France. We are designed for the most audacious founders France has to offer. We get behind them with our seed-focused formula before anyone else to help them translate audacity into reality. We are entrepreneurs too, committed to building a world-class seed fund out of Paris.",,Paris,"Finance, Financial Services, Venture Capital",No funding announced yet,2019,https://www.frst.vc/,,FR,
Olgram,https://www.eu-startups.com/directory/olgram/,France,"Olgram is a biotechnology company that develops marine molecules for the prevention and control of chronic bacterial infections.Olgram has an original positioning to address this critical need by developing new products that will target, for the first time, dormant bacteria (responsible for infectious relapses) with a new class of anti-infectious.We use artificial intelligence and explore the marine environment in order to find unique solutions to specifically eliminate the origin of the recalcitrance of bacterial infectious diseases.",,Bretagne,"Biotechnology, Medical",Between €1 million-€ 2.5 million,2019,https://www.olgram.com/,,FR,
Omny Cloud,https://www.eu-startups.com/directory/omny-cloud/,France,Cloud Desktops are virtual desktops that can be accessed from any remote device and managed from a simple web console. It is the ideal solution to gain IT agility and secure teleworking. We deploy high-performance virtual desktops in a trusted environment.,,Paris,"Cloud Infrastructure, Software",No funding announced yet,2019,https://en.omny.cloud,,FR,
Origame,https://www.eu-startups.com/directory/origame/,France,"Origame is an online platform to manage your subscriptions without the hassle, It provides a personalized app, offer free service that manages your subscriptions, reduce your monthly bills.",,Nantes,"Apps, Internet, Subscription Service",Between €500K-€ 1 million,2019,https://origame.fr,,FR,
FALGAGEN,https://www.eu-startups.com/directory/falgagen/,France,"Located in the heart of the HA Valley, in Annecy, Falgagen is a French company supporting the Life Science industry in the conception, development, and integration of medical devices comprising natural polymers, with a strong expertise in Hyaluronic Acid and Chitosan. The team consists of scientists and medical device strategists, bringing a cumulated experience of more than 30 years, to provide industrial partners with customised projects with high quality services for boosting their competences and productivity, for building up new market opportunities and developing tomorrow's products. Falgagen customised services comprises R&D activities (formulation conception, improvement), industrial operations (manufacturing plant set-up, process development, technology transfers, CMO qualification and execution, process optimisation), and business development (support to in- & out-licensing activities, due diligences), in several application areas: aesthetic dermatology, ophthalmology, orthopaedics and gynaecology.",,Annecy-le-vieux,"Biotechnology, Health Care, Medical",No funding announced yet,2019,https://www.falgagen.com,,FR,
Fabriq,https://www.eu-startups.com/directory/fabriq/,France,"Fabriq is a SaaS startup whose mission is to improve the daily operational efficiency of shop floor teams. About 1 in 6 jobs today is in the manufacturing sector today and a vast majority of factories have to take their performance tracking tools digital. By providing a intuitive and collaborative app on which shop floor workers can rely on, Fabriq delivers efficiency gains of 2% to 3% by allowing users to solve operational issues faster, make information flow freely and leverage operational data to augment daily decision making.",,Paris,"Manufacturing, SaaS, Software",No funding announced yet,2019,https://www.fabriq.tech/,,FR,
Plantik Biosciences,https://www.eu-startups.com/directory/plantik-biosciences/,France,"For thousands of years, plants feed, clothe, and heal us. Today, faced with the most pressing challenges such as decreasing food security and climate change, we need, more than ever, to innovate in the way we make new plants. Combining the latest techniques including patent-derived know-how, Plantik develops powerful plant breeding technologies to cut down the time to create a new plant variety considerably.",,Paris,"Agriculture, AgTech, Biotechnology, Cannabis, Genetics",No funding announced yet,2019,https://www.plantik.bio/,,FR,
EverReady.ai,https://www.eu-startups.com/directory/everready-ai/,France,"EverReady.ai is an AI-powered app that provides solutions that leads to business growth. EverReady.ai was founded in 2019 and was headquartered in Paris, France. EverReady is an innovative solution that intelligently powers your CRM and saves your sales teams time. At EverReady, we develop innovative solutions that meet these new challenges in order to develop a Collective Intelligence within your company.",,Paris,"Artificial Intelligence, Business Development, CRM, Social CRM",Between €100K-€500K,2019,https://everready.ai/en/,,FR,
Podcastics,https://www.eu-startups.com/directory/podcastics/,France,"Podcastics will host and backup the files using a powerful backup system. They take care of grabbing all their data in a super easy interface. More than a podcast host, Podcastics includes hundreds of features for your podcast. From detailed statistics to unlimited hosting, podcast audio players, and a full podcast website, you'll have a comprehensive set of tools for your podcast management and distribution.",,Paris,"Information Technology, Podcast, Web Hosting",No funding announced yet,2019,https://www.podcastics.com,,FR,
PopScreen Games,https://www.eu-startups.com/directory/popscreen-games/,France,"PopScreen Games is a new Mobile Game Studio located in Paris, France. They create RPG mobile games targeted at a wide audience. Fortified by this cooperation, the founding team formed by industry veterans, leverages over 15+ years each of experience in mobile game development to bring the Collectible Card Game-Role Playing Game (CCG-RPG) genre to another level. Founders have previously worked in leadership positions at companies such as gumi, Electronic Arts, Gameloft, Ubisoft, PokerStars or Vivendi Games.",,Paris,"Gaming, Video Games",No funding announced yet,2019,http://www.popscreen.io/,,FR,
Praexo,https://www.eu-startups.com/directory/praexo/,France,"Praexo offers an Augmented Investor Relations CRM services to Corporates. We strive to help companies create a greater connection with their investors & enhance communication with their stakeholders. Thanks to a combination of data analytics and a user-friendly interface, this solution allows companies to streamline their investor relations and predict investors' expectations in a clear and transparent way. Our mission? Assist IR to meet their strategic objectives, become more autonomous, and make the most out of the data collected from interactions with their institutional shareholders.",,Paris,"Financial Services, FinTech, Software",No funding announced yet,2019,http://www.praexo.com/,,FR,
EIT Manufacturing,https://www.eu-startups.com/directory/eit-manufacturing/,France,"EIT Manufacturing creates a community of professionals and companies related to manufacturing. It is based in Palaiseau, France. Global manufacturing innovation is led by Europe. EIT Manufacturing is supported by the EIT, a body of the EU. Supported by @EIT - European Institute of Innovation and Technology, EIT Manufacturing’s mission is to bring European manufacturing actors together in innovation ecosystems that add unique value to European products, processes, services – and inspire the creation of globally competitive and sustainable manufacturing.",,Palaiseau,"Business Development, Communities, Industrial Manufacturing, Innovation Management",No funding announced yet,2019,https://eitmanufacturing.eu/,,FR,
EG 427,https://www.eu-startups.com/directory/eg-427/,France,"EG 427 is a French biotechnology company that pioneers a new approach in gene therapy called pinpoint gene therapy. By exploiting the natural properties of Herpes Simplex Virus 1 (HSV-1), notably its ability to establish lifelong latency in peripheral neurons, EG 427 ensures highly specific and durable expression of the transgene to treat, in the long run, patients with severe, chronic and localized diseases, starting with peripheral nervous system disorders.  

One year after its inception, EG 427 has already built its proprietary HSV-1 vector platform and achieved the preclinical proof of its concept in the most common type of neurogenic bladder (urinary bladder dysfunction due to supra-sacral spinal cord injury). Today, the company is evaluating the potential of pinpoint gene therapy in other indications that involve different compartments of the peripheral nervous system. The company expects to start its first clinical trials by 2023. Based in Paris, EG 427 was founded by a world-renowned team in the field of HSV-1 vectorology and spinal cord injury-related disorders.",,Paris,"Biotechnology, Genetics, Therapeutics",Between €10 million-€25 million,2019,https://www.eg427.com/,,FR,
Regate,https://www.eu-startups.com/directory/regate/,France,"Regate is a SaaS Finance Automation software that enables all SMEs to automate their accounting management and better monitor their financial activity through an all-in-one intuitive platform. Designed as a cockpit, Regate helps finance departments and their accountants to save precious time by automating recurring tasks, gathering all the valuable financial data in one place, and improving collaboration between teams.",,Paris,"Accounting, Finance, Financial Services, FinTech, Information Technology, Payments, Software",Between €5 million-€10 million,2019,https://regate.io/,,FR,
Reloadium,https://www.eu-startups.com/directory/reloadium/,France,"Founded in 2019, Reloadium's mission is to give people the power to create rewarding relationships by focusing their attention effectively. We empower people around the world to chose what to feature among the suggestions of other people. They don't get tired because they can measure expectations before committing to action. We reward ambitious people for compounding and growing their interests. We are committed to make our products accessible to everyone. Language, slow network and disabilities should not be barriers for people who want to use our products.",,Milly-la-Forêt,"Consulting, Information Technology, Internet, Social Network, Software",No funding announced yet,2019,https://reloadium.com/,,FR,
Retail Shake,https://www.eu-startups.com/directory/retail-shake/,France,"In-store, teams need to optimize the merchandising of their products and for this, it would be very useful for them to know what the competition is doing, in real time . Thanks to the Retail Shake Scanner mobile app, store teams can scan a product and immediately consult prices, stocks and merchandising. From now on, competitive intelligence is in the pocket for your colleagues in the field!",,Lille,"Big Data, Image Recognition, Price Comparison, Retail Technology",Between €500K-€ 1 million,2019,https://www.retailshake.com/,,FR,
Revaia,https://www.eu-startups.com/directory/revaia/,France,"Revaia is a growth equity investment fund that focuses on European technology companies with a sustainable ethos. It uses its heart, soul, and sweat to help them navigate the entire life cycle from the growth stage to IPO and beyond. Since the launch of its fund in 2019, which is now closing, Revaia has hired 15 staff and established a presence in Toronto and New York. It also opened an office in Berlin earlier this year.",,Paris,"Consumer, FinTech, Venture Capital",No funding announced yet,2019,https://revaia.com,,FR,
RoadMate,https://www.eu-startups.com/directory/roadmate/,France,RoadMate est une plateforme de gestion de la mobilitÃ© permettant aux entreprises de rÃ©duire les coÃ»ts et Ã©missions CO2 liÃ©es aux dÃ©placements de leurs salariÃ©s le tout Ã lâ€™aide dâ€™une carte de paiement dÃ©diÃ©e. Solution Forfait MobilitÃ©s Durables Le Forfait MobilitÃ©s Durables est une enveloppe annuelle destinÃ©e Ã co-financer les dÃ©placements domicile-travail dâ€™un salariÃ© Ã lâ€™aide de mobilitÃ©s douces. Il est versÃ© par lâ€™employeur et peut aller jusqu'Ã 500â‚¬ par an (600â‚¬ par an en complÃ©ment du remboursement des titres de transports).,,Paris,"Information Technology, Sustainability, Transportation",No funding announced yet,2019,https://www.roadmate.io/,,FR,
RocketChart,https://www.eu-startups.com/directory/rocketchart/,France,"RocketChart is a French cash management and forecasting software. Save time with automated real-time cash tracking. Simply realize your projected budget, and measure your performance Realized vs Budget in 1 click. Make the right decisions thanks to multi-scenario forecasts and optimize your costs with precise control of your expenses.",,Paris,"Consulting, Financial Services, Information Services, Information Technology, Software",No funding announced yet,2019,https://rocketchart.co,,FR,
Dry4Good,https://www.eu-startups.com/directory/dry4good/,France,"Dry4Good is a food production company that dehydrates foods while preserving the nutritional values and organoleptic qualities. It was founded in 2019 by Jean-Gabriel Dijoud and Romaric Janssen in Paris, Ile-de-France, France. Our offer is aimed at food professionals, industrialists and independents, who want to put the naturalness of ingredients back at the heart of their manufacturing process.",,Paris,"Food Manufacturing, Beverage, Food Processing",No funding announced yet,2019,https://en.dry4good.fr,,FR,
Rumor Rose,https://www.eu-startups.com/directory/rumor-rose/,France,"A masterful blend of Grenache, Cinsault, Syrah, Mourvèdre and Vermentino grapes, RUMOR is a supremely drinkable blush pink rosé, perfect for every occasion. The beautiful bottle bursts with fruit and sharp citrus aromas, married with a crisp and dry well-rounded finish. Originated by a group of friends searching for a new classic in the world of wine, after extensive travels, research, and meetings with vineyards, the perfect cuvée was created and RUMOR was born.",,Flassans-sur-issole,"Food and Beverage, Wine And Spirits, Winery",No funding announced yet,2019,https://rumorrose.com/,,FR,
Dolipharm,https://www.eu-startups.com/directory/dolipharm/,France,"Dolipharm meets the new role of health companies. Destination for collaborators, our applications include a drug and para pharmacy offer and the balance of healthy regulators. It allows spreading a healthy culture in the new digital animals. Dolipharm supports the new roles of companies in terms of health. Aimed at employees, our app includes a drug/parapharmacy concierge service and regular health check-ups. It makes it possible to disseminate a health culture in companies thanks to new digital tools. Medicine delivery and health assistant to take care of you and your loved ones.",,Paris,"Health Care, Internet, Pharmaceutical",No funding announced yet,2019,https://dolipharm.com,,FR,
Dishop,https://www.eu-startups.com/directory/dishop/,France,"Dishop offers a 360 online ordering solution for restaurateurs with no deployment cost and no commission available in 24 hours! Opt for a complete solution. Improve your brand image and communicate for free with your customers thanks to your mobile ordering application. Boost your activity with a click and collect site in your image. You don't have a delivery person? Dishop connects you with independent couriers! Select the best ones and control the costs for each delivery. Do you have delivery people? Efficiently manage your fleet with the delivery management mobile application. In addition, benefit from the best integrated acquisition and marketing tools: Push Notifications, Emailing, Loyalty Program, real-time tracking.",,Nice,"Beverage, Food Delivery, Food Processing, Information Technology",No funding announced yet,2019,https://dishop.co/,,FR,
DeepLife,https://www.eu-startups.com/directory/deeplife/,France,"DeepLife uses deep learning on multi-omics data to model cells and efficiently engineer their behavior. DeepLife is a biotech company with a mission to build the next generation of system biology. The company works in a highly collaborative translational manner, to facilitate the transition of discoveries from the laboratory to patients. The company operates through collaboration with academic groups in their respective areas of expertise.",,Paris,"Artificial Intelligence, Biotechnology, Machine Learning",No funding announced yet,2019,http://www.trydeeplife.org,,FR,
Dailywash,https://www.eu-startups.com/directory/dailywash/,France,"Dailywash, a startup based in Aix-en-Provence and Marseille, France, is a startup changing the way people use their daily-services. As a concierge service, Dailywash pickup orders on demand for dry cleaning, laundry, sew, and shoemaker services. The platform does contribute to ecology and local shop by working with local professionals. Everyday services made easy as 1-2-3 by 3 steps : the order, the collect, and the delivery.",,Aix-en-provence,"E-Commerce, Family Services, Dry Cleaning",No funding announced yet,2019,https://dailywash.fr/,,FR,
