name,link,description,investorType,hQLocation,website,investmentAreas,typicalInvestment,fundingStage,linkedin,contactEmail,country
Gentian Investments,https://www.eu-startups.com/investor/gentian-investments/,"Gentian is an early-stage investment company founded by the Entrepreneurs Elian Kool and Gerhard Gerner. We focus on investments in SaaS platforms, Mobile, Robotics/Drones and adjacent areas we have a passion for. Based in Switzerland, most of our investments are in the DACH region, but with a clear focus on a global market. We invest exclusively in enthusiastic teams, which we support with our experience as Entrepreneurs, as board member or advisor.",VC Firm,Switzerland,http://gentian.investments,"Venture Capital,Financial Contracts,Investing",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/gentian/about/,[email protected],CH
Rewired.GG,https://www.eu-startups.com/investor/rewired-gg/,"Rewired is an AI & Robotics investment vehicle backed by a private family office. We principally invest in applied science and technologies that advance machine perception. We believe that improving sensory capabilities will unlock the next-generation of smart robotics. To start, the group has committed $100 million to help develop technologies that enable robots to cope in the real world, make good decisions in real time, and help humans do more with less. We think that robotics should seamlessly complement humanity, not replace it. If you are developing a novel sensor system, a new approach to computer vision, a viable neural interface, or any other innovative technologies that help robots perceive and interact with the world, let's talk.",VC Firm,Switzerland,http://rewired.gg/,"Venture Capital,AI,Consulting & Professional Services",Above €3M,Pre-Seed / Seed,https://www.linkedin.com/company/rewired-labs/,[email protected],CH
Shibumi International,https://www.eu-startups.com/investor/shibumi-international/,"We are a group of diverse individuals united by the goal to make our built environment cleaner, safer, more efficient, more affordable, and last but not least, more beautiful. As the world is being revolutionized by information technology, and digitization our buildings and infrastructure remain largely unchanged. Our mission is to bring elegance and simplicity, captured in japanese notion of «Shibumi» into this area. Our philosophy is that we are here to help ideas and innovation to grow into the areas of construction, infrastructure and the built environment. We focus on startups to which we can help the most, not only by bringing investment, but also by sharing our expertize, experience and network, and by providing facilities of our parent company, Gulermak for pilot and product testing.",VC Firm,Switzerland,http://www.shibumi-international.com/,"Financial Services,Investment Management",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/shibumi-international,[email protected],CH
H.I. Capital,https://www.eu-startups.com/investor/h-i-capital/,"H.I. Capital is a hands-on investment fund which helps its portfolio companies grow by supporting them on their toughest challenges and providing access to its large network of domain experts and business leaders. We invest in start-ups across Europe with a focus on high-growth B2B technology and primarily in companies raising their Seed, Series A or Series B rounds. H.I. Capital also manages the Dealflow.eu project for the European Commission. Dealflow.eu uses a big data platform to enable investors to discover the most promising EU funded innovations.",VC Firm,Switzerland,http://hicapital.co,"Venture Capital,Startups,Staffing & Recruiting,Private Equity",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/h-i-capital/,[email protected],CH
Startfeld,https://www.eu-startups.com/investor/startfeld-2/,"Startfeld - Startup support of the Switzerland Innovation Parc East- is a non-profit association with a philanthropic goal setting to support startups and innovation in the Eastern Part of Switzerland. The network for innovations and start-ups was founded by the University of St.Gallen, FHS St.Gallen University of Applied Sciences, the Empa, the city of St.Gallen, the St.Galler Kantonalbank (SGKB) and Swisscom. Like this, a strong linkage to research driven entrepreneurship and science has been established from the very beginning. What we do: - we increase the awareness for entrepreneurship of high potential research teams, students and development teams in the eastern part of Switzerland. --> foster grassroots initiatives - we support ambitious entrepreneurs, who are open to new impulses and development with knowledge, coaching, training, financials and infrastructure --> reduce failure",VC Firm,Switzerland,http://www.startfeld.ch,"Association, Communities, Information Technology, Non Profit",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/startfeld---the-innovation-and-start-up-network-in-the-st.gallenbodenseearea,[email protected],CH
Constructive Venture Fund,https://www.eu-startups.com/investor/constructive-venture-fund/,"Verve Ventures is a network and technology-driven venture capital firm headquartered in Switzerland. Founded in 2010, Verve Ventures has grown to more than 45 team members and has become one of the most active venture investors in Europe with over 140 technology and science-driven startups in its portfolio. A dozen investment professionals identify the most promising digital, tangible, and health & bio startups. Verve Ventures provides its pan-European network of selected private and institutional investors access to those top-tier investment opportunities. The company invests from EUR 500k to several million from Seed to Series B and beyond across Europe. Verve Ventures' dedicated team helps startups with their most pressing needs such as hiring, client introductions and access to an expert network of high-profile individuals. To become part of Verve Ventures' growing network of entrepreneurs and investors, visit verve.vc.",VC Firm,Switzerland,https://constructive.vc/,"Construction, FinTech, Real Estate, Venture Capital",0-€100k,Series A/B,https://www.linkedin.com/company/constructive-venture-fund/,[email protected],CH
SIG InnoVentures,https://www.eu-startups.com/investor/sig-innoventures/,"Today's aseptic and fresh carton packages are not only the best packaging solutions out there in carbon footprint, but also they are so much more sustainable than they were just a few short years ago. Stand-up pouches (SUP) and bag-in-box solutions (BIB) also are greatly increasing their sustainability profile by moving towards mono-material solutions. But we want to stretch the envelope and define future packaging, together with promising start-ups.",VC Firm,Switzerland,https://sig-innoventures.com,"start-ups,Investing,Venture Capital",€1.5M-€3M,Series A/B,,[email protected],CH
BaseTech Ventures,https://www.eu-startups.com/investor/basetech-ventures/,"We help you make your businesses extraordinary so that they can be a part of the distinguished organizations of tomorrow. With us by your side, you will be able to enormously enhance your business through our collective ingenuity and hard work.",VC Firm,Switzerland,https://www.basetechventures.com/,"Venture Capital,Startups,Investment Management,Business Partnerships",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/basetech-ventures-ag/,[email protected],CH
European Internet Ventures,https://www.eu-startups.com/investor/european-internet-ventures/,"European Internet Ventures is an internet advisory firm focused on online classifieds and marketplaces. Funding Growth EIV raises growth capital for fast-growing marketplace businesses. We work on Series A and all later rounds, with some transactions exceeding $100 million. Full or Partial Exits​ We arrange exits to financial buyers, such as PE and investment funds with strong marketplace credentials, and we find strategic buyers and structure cash and earn-out deals. M&A We support strategic and financial buyers by finding targets, performing due diligence and running the transaction process.",VC Firm,Switzerland,http://www.europeaninternetventures.com,"Classifieds, Venture Capital",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/european-internet-ventures,[email protected],CH
Nextech Venture,https://www.eu-startups.com/investor/nextech-venture/,"Nextech Venture is a global investment management firm based in Zurich, Switzerland, which manages and advises the first world-wide oncology fund, launched in late 2006, fully dedicated to foster leading cancer companies including therapeutics, diagnostics, and medical devices.",VC Firm,Switzerland,http://www.nextechventure.com,"Venture Capital,Financial Advisers,investment management",Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/nextech-invest-ltd./,[email protected],CH
BioMedPartners,https://www.eu-startups.com/investor/biomedpartners/,"We invest in innovative private early- to mid-stage human Life Science companies that address important medical needs with novel technologies or products backed by compelling science and with differentiated advantages over current treatment options. Our focus is on Switzerland and surrounding EU countries Germany, Austria, France, Italy and Benelux. We mostly invest in drug development and, to a lesser degree, in diagnostics and medical technology. The amount we aim to invest over the life time of our portfolio companies is up to CHF 10 million.",VC Firm,Switzerland,http://www.biomedvc.com,"Biotechnology, Financial Services, Venture Capital, Life Science, Investing",Above €3M,Series A/B,https://www.linkedin.com/company/biomedpartners,[email protected],CH
BaseLaunch,https://www.eu-startups.com/investor/baselaunch-2/,"BaseLaunch is the Basel-based incubator and accelerator that helps scientists and entrepreneurs launch exceptional biotech companies. It serves as a growth platform for early-stage ventures developing cutting-edge therapeutics. BaseLaunch helps build companies from inception through to Series A funding, providing financing and supporting all aspects of company creation and growth. It is operationally run and financed by Basel Area Business & Innovation, the investment and innovation promotion agency helping companies, institutions and startups find business success in the Basel area.",VC Firm,Switzerland,https://www.baselaunch.ch/,"Biotechnology, Entrepreneurship, Series A, Top Accelerator, Biotech, Therapeutics",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/baselaunch,[email protected],CH
DAA Capital Partners,https://www.eu-startups.com/investor/daa-capital-partners/,DAA Capital Partners is a responsible Swiss-based private equity firm investing in impactful trends. We create value through long-term partnerships with outstanding teams and investors by leveraging our multidisciplinary expertise and our global network.,VC Firm,Switzerland,https://www.daacap.com/,"Real Estate Investment, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/daacap/about/,[email protected],CH
Debiopharm Innovation Fund,https://www.eu-startups.com/investor/debiopharm-innovation-fund/,"Bridging the gap between disruptive discovery products and real-world patient reach, we identify high-potential compounds for in-licensing, we conduct clinical development and then select large pharmaceutical commercialization partners for out-licensing to maximize patient access across the globe. Through this specialized business model, Debiopharm can focus on the development of prescription drugs that target unmet medical needs in oncology and bacterial infections. Debiopharm is an independent biopharmaceutical company based in Switzerland with an ongoing commitment to develop tomorrow’s standard of care to cure cancer & infectious diseases and improve patient quality of life.",VC Firm,Switzerland,https://www.debiopharm.com/digital-health/,"Venture Capital, Health Care, Consulting, Professional Services, Pharmaceutical Manufacturing",Above €3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/debiopharminternational,[email protected],CH
very early Ventures,https://www.eu-startups.com/investor/very-early-ventures/,"We support the builders of critical Web3 infrastructure. We help design products, protocols, and tokens. We are technical and hands-on investors with roots in Europe.",VC Firm,Switzerland,https://www.veryearly.xyz/,"Web3,Venture Capital,Financial Contracts,Investing",€100k-€1.5M,Pre-Seed / Seed,https://ch.linkedin.com/company/very-early-ventures,[email protected],CH
Amcor Corporate Venturing and Open Innovation,https://www.eu-startups.com/investor/amcor-corporate-venturing-and-open-innovation-2/,"A global leader in developing and producing responsible packaging for food, beverage, pharma, medical, home- and personal-care, and other products. Amcor works with leading companies around the world to protect their products and the people who rely on them, differentiate brands, and improve supply chains through a range of flexible and rigid packaging, specialty cartons, closures, and services. The company is focused on making packaging that is increasingly light-weighted, recyclable and reusable, and made using an increasing amount of recycled content.",VC Firm,Switzerland,https://www.amcor.com/about/ventures,"Manufacturing, Packaging Services, Branding, E-commerce, Sustainability",0-€100k,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/amcor,[email protected],CH
S2S Ventures,https://www.eu-startups.com/investor/s2s-ventures/,"As a student-run venture capital fund, we provide students from Swiss higher education with personalized feedback and support, demystify the funding process, and invest 25'000 CHF in their startups. Vision Educating the next generation of investors that make an impact on the ecosystem and give rise to breakthrough ideas of the next generation. Mission Fostering a cross-campus culture, diversity, and boldness to bring change into society by backing breakthrough ideas coming out of the universities. We see it as a strength that the student-run team changes every 1-2 years as it enables us to touch more people and disseminate the impact into the world.",VC Firm,Switzerland,https://www.s2s.vc/,"Venture Capital, Private Equity Principals, Investment, Funding",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/s2s-vc/,[email protected],CH
Persistent,https://www.eu-startups.com/investor/persistent/,"We believe in the power of climate neutral economic development in Africa. For the last decade, we have been working hand in hand with exceptional entrepreneurs, investing both financial and human capital to build successful climate ventures on the continent. Our companies offer competitive financial returns required to drive lasting impact.",VC Firm,Switzerland,https://www.persistent.energy/,"Financial servies, Venture Capital, Access to clean energy, Impact Investing, Investment management, Private Equity",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/persistentnrg/,[email protected],CH
Swiss Founders Fund,https://www.eu-startups.com/investor/swiss-founders-fund/,"Swiss Founders Fund AG is a management holding and seed stage venture capital investment fund based in St.Gallen, Switzerland. Unlike traditional VCs, SFF focuses on incubating own ventures with a long-term perspective. Focus industries include education, mobile, travel, e-commerce, publishing; investments are mainly done in Europe and Asia Pacific. SFF invests into seed & early-stage tech startups with a focus on PropTech, Hospitality, Exponential Technologies & DLT.",VC Firm,Switzerland,http://www.sff.vc/,"Seed Stage Investments, Incubation, Acceleration, Venture Capital, Private Equity Principals",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/swiss-founders-fund-ag/,[email protected],CH
Zühlke Ventures AG,https://www.eu-startups.com/investor/zuhlke-ventures-ag/,"Zühlke is a global innovation partner. We turn big opportunities into working solutions that deliver ongoing value. For people, planet, and profit. A holistic growth partner to our clients, we close the gaps between strategic ambition, tech implementation, and operational excellence, helping you thrive in a business environment that's fluid, data-led, and collaborative. Together with clients and partners, our multidisciplinary teams deliver innovation and transformation initiatives in complex and regulated industries and ecosystems. Founded in Switzerland, Zühlke is a global team of 1,900 colleagues, with 17 locations in Europe and Asia.",VC Firm,Switzerland,https://www.zuehlke.com/en/about-us/ventures,"Technical Services, Consulting, Professional Services, Data Analytics",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/zuehlkegroup/,[email protected],CH
Clima Now,https://www.eu-startups.com/investor/clima-now/,"Clima Now mobilizes dormant capital, finances climate solutions, showcases them and democratizes decision-making with the community. 100% of every franc goes directly into climate projects! We finance solutions in three areas: Reduction of greenhouse gas emissions, absorption of greenhouse gases, social and political change for more climate protection.",VC Firm,Switzerland,https://climanow.ch,"AgTech, Battery, Carbon Capture, Energy, Farming, Renewable Energy",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/climanow/about/,[email protected],CH
Leva Capital Partners AG,https://www.eu-startups.com/investor/leva-capital-partners-ag/,"LEVA, the tech stack for the venture capital industry. We offer a full range product suite to launch and run your syndicate easily from your laptop. We are your partner for Angel Syndicates Deal-by-Deal Funds Rolling Syndicates Co-Investment Vehicles Club Deals. Move Capital Without Barriers – Transforming Investment Syndication for a Seamless Future.",VC Firm,Switzerland,https://www.leva.pe/,"Financial Services, FinTech, Alternative Invesments, Private Equity",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/levaorg,[email protected],CH
14Peaks Capital,https://www.eu-startups.com/investor/14peaks-capital/,"14Peaks is an early-stage investor in B2B SaaS companies in the fintech and future of work verticals, with a geographic focus on Europe and the US. 14Peaks initially partners with founders from pre-seed to Series A and provides on-going support throughout their growth journey via capital, operational involvement, network access and strategic advice. Partner with us: [email protected] 14Peaks Capital AG is the sole investment advisor to one or more investment funds launched under the 14Peaks Capital brand.",VC Firm,Switzerland,https://14peaks.capital/,"FinTech, PropTech, B2B software, Investors, Financial services",€1.5M-€3M,Pre-Seed / Seed,https://www.linkedin.com/company/14peakscapital,[email protected],CH
Endeavour Vision,https://www.eu-startups.com/investor/endeavour-vision/,"Endeavour Vision is a leading venture capital and growth equity advisory firm focusing on commercial-stage medtech and digital health companies. We support transformative healthcare technologies that provide superior clinical benefits for patients or bring significant efficiencies to health systems. Our team offers strategic and operational expertise and extensive international experience investing in companies in Europe and North America. We have a proven track record of successful exits with recently realized investments that include Relievant Medsystems, Vertiflex, and Symetis, as well as several IPOs. Endeavour Vision's international investment teams are located in Geneva, Switzerland, Minneapolis, US and San Francisco, US.",VC Firm,Switzerland,http://www.endeavourvision.com,"Business Development, Finance, Financial Services, Health Care, Medtech, Medical devices",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/endeavour-vision,[email protected],CH
Carbon Removal Partners,https://www.eu-startups.com/investor/carbon-removal-partners/,"Carbon Removal Partners is a Zurich-based VC with a pure focus on the growing Carbon Removal industry. Carbon Removal Partners invests into technologies to withdraw carbon from the atmosphere in a permanent manner, as well as into companies along the Carbon Removal value chain. It is our goal to collaborate with the most ambitious entrepreneurs in the industry to make the need of reversing humanity's carbon streams become a reality. Carbon Removal Partners takes decisions with regards to its deepest conviction that carbon removal will take on an indispensable role among other carbon reduction strategies. Well aware of today's challenges we seek to enable systemic change.",VC Firm,Switzerland,https://carbonremoval.partners,"Venture Capital, Private Equity Principals, Entrepreneurs, Investors",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/carbon-removal-partners/about/,[email protected],CH
Alpana Ventures,https://www.eu-startups.com/investor/alpana-ventures/,"Alpana Ventures is a Swiss VC focusing on digital transformation. Since 2016 we backed 46 founders' teams, supporting them in their journey towards a positive impact. Committed to value creation, we discover deep tech solutions in Switzerland, Europe and the US. We invest to embed them into innovative business models and back them to become global market leaders. Applying ESG criteria, our portfolio companies help create a more sustainable future.",VC Firm,Switzerland,https://alpana-ventures.ch/,"Cyber Security, Enterprise Software, Finance, Financial Services, FinTech, Health Diagnostics",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/alpana-ventures/,[email protected],CH
DART Ventures,https://www.eu-startups.com/investor/dart-ventures-2/,"We believe the world's biggest challenges can be tackled by combining breakthrough technologies and global collaboration. We invest in the health of people and the planet with the goal of generating sustainable value and leaving a better world for future generations. ‍ Courageous missions are essential and teams tackling these challenges need access to big markets, the support of a like-minded community and investors who aren't afraid to take risks and fund big visions early on. That is why DART is here. ‍ DART is woven into the U.S, and Swiss ecosystems and connects the best of both.",VC Firm,Switzerland,http://dartlabs.io,"Incubators, Venture Capital, Entrepreneurship, Fundraising, Seed Investment",0-€100k,Pre-Seed / Seed,https://www.linkedin.com/company/dartlabs,[email protected],CH
Armada Investment AG,https://www.eu-startups.com/investor/armada-investment-ag/,"Armada Investment Group was established by Daniel S. Aegerter in 2000, after he led a successful merger between his US based company, TRADEX Technologies and Ariba. This transaction formed one of the largest software transactions in history. Upon the completion of the sale of his venture backed company, TRADEX, Daniel S. Aegerter formed Armada Investment Group as his Venture Fund and Family Office. As the family office for the Aegerters, Armada Investment Group manages a substantial portfolio over a variety of asset classes, and provides advisory, asset allocation and manager selection services.",VC Firm,Switzerland,http://www.armada.com,"Angel Investment, Financial Services, Venture Capital, Entrepreneurs, Real state",Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/armada-investment-group-ag,[email protected],CH
Serpentine Ventures,https://www.eu-startups.com/investor/serpentine-ventures/,Serpentine Ventures (SERV) is the investment arm of the Swiss Ventures Group. SERV was founded by experienced entrepreneurs and financial services professionals and works with exceptional entrepreneurial talent to build and invest in technology driven businesses. A leading Swiss advisor for venture assets.,VC Firm,Switzerland,https://www.serpentine.vc,"Business Development, Impact Investing, Venture Capital, Investment",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/serpentineventures/?originalSubdomain=ch,[email protected],CH
EquityPitcher Ventures,https://www.eu-startups.com/investor/equitypitcher-ventures/,"EquityPitcher is an Early-Growth Venture Capital firm that supports promising startups from the DACH region. Through close cooperation with renowned industry experts, investors and exit partners, we pave the way for entrepreneurs to attain the three decisive success factors: know-how, contacts and capital. The Network-Driven Growth VC. The entire EquityPitcher family is committed to this goal and works side by side with companies every day, supporting them through the effective use of the industry and entrepreneur network.",VC Firm,Switzerland,https://equitypitcher.com/,"Venture Capital, Investment, Startup Funding, Financial Contracts",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/equitypitcher.com/,[email protected],CH
Übermorgen Ventures,https://www.eu-startups.com/investor/ubermorgen-ventures/,"An early stage venture capital investment company backing entrepreneurs, who understand that climate change mitigation is not only the responsibility of our generation but also the potentially biggest business opportunity of our time. We are mission-driven entrepreneurs and dedicated doers. We invest in early-stage companies that develop innovative technologies and business models to mitigate climate change and embrace this challenge as an enormous business opportunity.",VC Firm,Switzerland,http://uebermorgen.vc/,"Venture Capital, Investing, Tech startups, Entrepreneurs",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/%C3%BCbermorgen-ventures/,[email protected],CH
Reference Capital SA,https://www.eu-startups.com/investor/reference-capital-sa/,"Reference Capital is a privately held advisory firm dedicated to researching and investing in disruptive technologies which will transform the world we live in. Our team is composed of seasoned VC investors and family office managers primarily based in Geneva, Switzerland with presence in London, New York, Seattle, Tel Aviv, and Dubai. Reference Capital has built the ecosystem needed to find, track and access best-in-class Venture Funds that will drive outperformance for our clients. We provide investment advisory services to institutional investors, including some of the most influential industrial families, foundations, pensions, private clients, corporate and government entities.",VC Firm,Switzerland,https://www.referencecap.com/,"Financial Services, FinTech, Venture Capital, Investing",€1.5M-€3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/referencecap,[email protected],CH
VI Partners,https://www.eu-startups.com/investor/vi-partners/,"Healthcare & Technology Venture Capital since 2001. Vi Partners is the longest-established Swiss Venture Capital firm. For more than 20 years, Vi Partners has been supporting innovative Technology and Healthcare companies, investing over CHF 330m in 66 startups. Vi Partners-managed funds are backed by Switzerland's most visible companies and institutions, including ETH Zurich, ABB, Buhler, Credit Suisse, Hilti, McKinsey, Nestlé, Schindler, Sulzer, Suva and ZKB as well as the European Investment Fund and many other institutional investors.",VC Firm,Switzerland,http://www.vipartners.ch/,"Health Care, Information Technology, Life Science, Venture Capital",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/vi-partners-ag,[email protected],CH
Mountain Partners,https://www.eu-startups.com/investor/mountain-partners/,"Mountain Partners is a global multi-fund manager. It acts as a global holding company for a diversified investment portfolio and a global network of VC funds that spans three continents. Founded in 2005, the Mountain Partners House of Funds today encompasses 16 independent VC funds & investment vehicles. In total, we are invested in more than 170 active portfolio companies. A pioneer of investing in GP stakes in VC funds, we partner with the most promising managers in high-growth markets.",VC Firm,Switzerland,https://mountain.partners/,"Asset Management, Business Development, Venture Capital, Investing",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/mountain-partners-group,[email protected],CH
Lightbird,https://www.eu-startups.com/investor/lightbird/,"At Lightbird, we partner, early in the journey, with companies that lead with distribution. We believe that establishing this from the beginning is the only way to stand out in today's market. Backing Entrepreneurs Reaching for the Sky. We are in the era of the end user and their teams, where B2B software companies have to be obsessed with the person they build for. In this era, the best companies turn innovation into a go-to-market advantage. We call this: Distribution Advantage.",VC Firm,Switzerland,https://lightbird.vc/,"Venture Capital, Entrepreneurship, Private Equity Principals, B2B software",€100k-€1.5M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/lightbird/,[email protected],CH
Wille Finance,https://www.eu-startups.com/investor/wille-finance/,"Wille Finance is an international, Swiss-based family office focusing on private equity / venture capital, real estate and listed assets. Within Private Equity we carry out both Early Stage (focus Life Science & ICT) and Late Stage investments. Whilst in Real Estate we maintain a long-term, value-add approach to our strategy with a focus on main European cities. The Listed Assets strategy is to maintain a net-long portfolio. Wille Finance defines itself by its entrepreneurial spirit, long-term vision and valuing the meaning of trust.",VC Firm,Switzerland,https://www.willefinance.com/,"Asset Management, Finance, Real Estate, Media",Above €3M,Series A/B,https://in.linkedin.com/company/willefinance,[email protected],CH
Nextech Invest,https://www.eu-startups.com/investor/nextech-invest/,"Nextech is a global, cancer therapeutics-focused venture capital firm headquartered in Zurich, Switzerland. We focus almost exclusively on oncology therapeutics, and on helping to drive value creation for our portfolio companies. We invest in the most promising drug discovery companies with the potential to create multiple medicines. Our portfolio is focused throughout the US and Europe with investments from company inceptions to crossover rounds. Finding and fueling tomorrow's advances in precision medicine.",VC Firm,Switzerland,http://www.nextechinvest.com,"Business Development, Health Care, Venture Capital, Biotechnology",Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/nextech-invest-ltd.,[email protected],CH
LongeVC,https://www.eu-startups.com/investor/longevc/,"We support early-stage biotech and longevity-focused founders that are changing the world. We help these companies gain industrial momentum, raise capital, and shape the future of biotech. Our approach is based on growing the whole ecosystem. We fund companies in complementary industrial sectors, empowering us to build a broad community of biotech innovators that can exchange their expertise and build on each other's successes.",VC Firm,Switzerland,http://www.longevc.com/,"Biopharma, Biotechnology, Genetics, Life Science, Neuroscience",€1.5M-€3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/longevc,[email protected],CH
SAGANA,https://www.eu-startups.com/investor/sagana/,"We are SAGANA, A dedicated team of investors, thinkers, and doers, working to unleash the potential of people, capital and business to create a better future for all. Driven by this bold vision, we leverage decades of experience in private equity, impact investing and entrepreneurship to discover, invest in and grow companies that are successfully solving some of the biggest challenges of our time. SAGANA means ""abundance"" in Tagalog. It reflects our core belief that when we empower today's visionaries with access to the right resources, we can build a world where organizations prosper, ecosystems flourish and human values deliver real value.",VC Firm,Switzerland,https://sagana.com/,"Consulting, Impact Investing, Fianance, Emerging Markets",€1.5M-€3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/saganacapital/,[email protected],CH
Omega Funds,https://www.eu-startups.com/investor/omega-funds/,"Omega Funds is a leading international investment firm that creates and invests in life sciences companies that target the world's most urgent medical needs. Ω is the last letter of the Greek alphabet. Our investment process starts by focusing on the end goal – delivering impactful medicines to patients. We aim to invest in exceptional founders and entrepreneurs and impactful products and platforms across multiple therapeutic areas, including oncology, immunology, rare diseases, precision medicine and others. Early seed or late stage public financing. Large markets or rare diseases. Established targets or novel technologies.",VC Firm,Switzerland,https://omegafunds.com,"Biotechnology, Financial Services, Venture Capital, Healthcare, Medical devices, Life sciences",Above €3M,"Series A/B, Series C & Beyond",https://www.linkedin.com/company/omegafunds,[email protected],CH
Momenta,https://www.eu-startups.com/investor/momenta/,"Momenta is the leading Industrial Impact venture capital firm, accelerating digital innovators across energy, manufacturing, smart spaces, and supply chain. For over a decade, our team of deep industry operators has helped scale industry leaders and innovators to improve critical industries, the environment, and people's quality of life. We invest early behind our founders and closely support them to help scale their business, leveraging our broad network of industrial partners and deep industrial experience. We are patient capital, knowing that industrial impact takes deep conviction and long-term commitment to build momentum.",VC Firm,Switzerland,https://www.momenta.one,"Internet of Things, Recruiting, Venture Capital, DeepTech, Private Equity",€1.5M-€3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/momentaone/,[email protected],CH
responsAbility Investments,https://www.eu-startups.com/investor/responsability-investments/,"responsAbility Investments AG is a leading impact asset manager specializing in private market investments across three investment themes. These themes directly contribute to the United Nations Sustainable Development Goals (SDGs): Financial Inclusion, to finance the growth of Micro & SMEs; Climate Finance, to contribute to a net zero pathway; and Sustainable Food, to sustainably feed an ever-growing population. All responsAbility investment solutions target specific measurable impact alongside market returns.  Since its inception in 2003, responsAbility has deployed over USD 15.3 billion in impact investments.",VC Firm,Switzerland,http://www.responsability.com,"Asset Management, Finance, Financial Services, Renewable energy investments, Agriculture investments, Sustainable investments",Above €3M,"Pre-Seed / Seed, Series A/B, Series C & Beyond",https://www.linkedin.com/company/responsability-investments/,[email protected],CH
Verve Ventures,https://www.eu-startups.com/investor/verve-ventures/,"Verve Ventures is a network and technology-driven venture capital firm headquartered in Switzerland. Founded in 2010, Verve Ventures has grown to more than 45 team members and has become one of the most active venture investors in Europe with over 140 technology and science-driven startups in its portfolio. A dozen investment professionals identify the most promising digital, tangible, and health & bio startups. Verve Ventures provides its pan-European network of selected private and institutional investors access to those top-tier investment opportunities.",VC Firm,Switzerland,http://verve.vc,"Business Development, Consulting, Financial Services, FinTech, Venture Capital",Above €3M,"Pre-Seed / Seed, Series A/B",https://www.linkedin.com/company/verveventures/,[email protected],CH
CV VC,https://www.eu-startups.com/investor/cv-vc/,"We Invest In Blockchain. Because It Is More Than Technology. The Combination Of Cryptography And Decentralization Has The Potential To Boost Efficiency And Bring Down Costs Across All Industrial Sectors. Easy Access To Technology And Funding Has Led To An Unprecedented Explosion Of Entrepreneurial Creativity, Coupled With An Output Of Projects Almost Too Massive To Keep Up With. We Are Here To Tackle This Output, To Find, Fund And Work With The Most Promising Founders And Projects In The Space - And To Help Them Grow.",VC Firm,Switzerland,https://cvvc.com/,"Blockchain, Venture Capital, Crypto Valley, Seed investing, Pre-seed investing, Accelerator",€100k-€1.5M,Pre-Seed / Seed,https://www.linkedin.com/company/cvvc/,[email protected],CH
